"from","to","weight","year"
"ITA","PAK",2.710492,2023
"ITA","PAK",2.710492,2023
"PAN","ITA",0.000834000000000003,2017
"PAN","ITA",0.000834000000000003,2017
"ITA","PAN",0.009261,2018
"ITA","PAN",0.015197,2019
"ITA","PAN",0.001054,2020
"ITA","PAN",0.007733,2021
"ITA","PAN",0.0473,2022
"ITA","PAN",0.038812,2023
"ITA","PAN",0.038812,2023
"PCN","ITA",0.025764,2022
"ITA","PER",0.048018,2017
"ITA","PER",0.078916,2018
"ITA","PER",0.070754,2019
"ITA","PER",0.128869,2020
"ITA","PER",0.143915,2021
"ITA","PER",0.10077,2022
"ITA","PER",0.138781,2023
"ITA","PER",0.138781,2023
"ITA","PHL",32.871936,2017
"ITA","PHL",32.871936,2017
"ITA","PHL",34.977955,2018
"ITA","PHL",34.977955,2018
"ITA","PHL",39.887662,2019
"ITA","PHL",39.887662,2019
"ITA","PHL",44.645267,2020
"ITA","PHL",44.645267,2020
"ITA","PHL",47.853127,2021
"ITA","PHL",47.853127,2021
"ITA","PHL",51.879372,2022
"ITA","PHL",51.879372,2022
"ITA","PHL",33.676307,2023
"ITA","PHL",33.676307,2023
"ITA","POL",1.073578,2017
"ITA","POL",1.073578,2017
"POL","ITA",3.844433,2018
"POL","ITA",3.844433,2018
"POL","ITA",0.341918,2019
"POL","ITA",0.341918,2019
"ITA","POL",5.921787,2020
"ITA","POL",5.921787,2020
"POL","ITA",16.613958,2021
"POL","ITA",16.613958,2021
"POL","ITA",17.550983,2022
"POL","ITA",17.550983,2022
"POL","ITA",19.697219,2023
"POL","ITA",19.697219,2023
"ITA","PRT",2.498056,2017
"ITA","PRT",2.498056,2017
"ITA","PRT",3.166472,2018
"ITA","PRT",3.166472,2018
"ITA","PRT",1.970744,2019
"ITA","PRT",1.970744,2019
"ITA","PRT",0.66905,2020
"ITA","PRT",0.66905,2020
"ITA","PRT",1.961917,2021
"ITA","PRT",1.961917,2021
"ITA","PRT",1.892585,2022
"ITA","PRT",1.892585,2022
"ITA","PRT",1.716052,2023
"ITA","PRT",1.716052,2023
"ITA","PRY",0.023147,2017
"ITA","PRY",0.018221,2018
"ITA","PRY",0.0125,2019
"ITA","PRY",0.011001,2020
"ITA","PRY",0.001739,2021
"ITA","PRY",0.024241,2022
"ITA","PRY",0.015221,2023
"ITA","PSE",0.001872,2022
"ITA","PSE",0.012215,2023
"ITA","PYF",0.010266,2018
"ITA","PYF",0.011211,2019
"ITA","PYF",0.006198,2020
"ITA","PYF",0.004114,2021
"ITA","PYF",0.011459,2022
"ITA","PYF",0.00448,2023
"ITA","QAT",0.024897,2017
"ITA","QAT",0.024897,2017
"ITA","QAT",0.107786,2018
"ITA","QAT",0.345462,2019
"ITA","QAT",0.345462,2019
"ITA","QAT",0.043329,2020
"ITA","QAT",0.180726,2021
"ITA","QAT",0.180726,2021
"QAT","ITA",0.171332,2022
"QAT","ITA",0.171332,2022
"ITA","QAT",0.411684,2023
"ITA","QAT",0.411684,2023
"ITA","ROU",5.965971,2017
"ITA","ROU",5.965971,2017
"ITA","ROU",7.94804,2018
"ITA","ROU",7.94804,2018
"ITA","ROU",1.35326,2019
"ITA","ROU",1.35326,2019
"ITA","ROU",10.990237,2020
"ITA","ROU",10.990237,2020
"ITA","ROU",18.070353,2021
"ITA","ROU",18.070353,2021
"ITA","ROU",13.072982,2022
"ITA","ROU",13.072982,2022
"ITA","ROU",15.975394,2023
"ITA","ROU",15.975394,2023
"ITA","RUS",0.171128,2017
"ITA","RUS",0.171128,2017
"ITA","RUS",0.525478,2018
"ITA","RUS",0.525478,2018
"RUS","ITA",7.724371,2019
"RUS","ITA",7.724371,2019
"ITA","RUS",0.323828,2020
"ITA","RUS",0.323828,2020
"ITA","RUS",0.29175,2021
"ITA","RUS",0.29175,2021
"ITA","RUS",0.083532,2022
"ITA","RUS",0.083532,2022
"ITA","RWA",0.066511,2020
"ITA","RWA",0.00414,2021
"RWA","ITA",0.001067,2022
"ITA","RWA",0.002981,2023
"ITA","SAU",0.487194,2017
"ITA","SAU",0.297803,2018
"ITA","SAU",0.297803,2018
"ITA","SAU",0.166994,2019
"ITA","SAU",0.166994,2019
"ITA","SAU",0.359297,2020
"ITA","SAU",0.359297,2020
"ITA","SAU",0.277504,2021
"ITA","SAU",0.642751,2022
"ITA","SAU",0.642751,2022
"ITA","SAU",0.717923,2023
"ITA","SDN",0.012514,2017
"ITA","SDN",0.048179,2018
"ITA","SDN",0.022126,2019
"ITA","SDN",0.053222,2020
"ITA","SDN",0.118344,2021
"ITA","SDN",0.032906,2022
"ITA","SDN",0.01299,2023
"ITA","SEN",0.030029,2017
"ITA","SEN",0.002677,2019
"ITA","SEN",0.006351,2020
"ITA","SEN",0.033833,2021
"ITA","SEN",0.02761,2022
"ITA","SEN",0.015493,2023
"SGP","ITA",3.38761,2017
"SGP","ITA",3.38761,2017
"ITA","SGP",3.194221,2018
"ITA","SGP",3.194221,2018
"ITA","SGP",3.342643,2019
"ITA","SGP",3.342643,2019
"SGP","ITA",0.824163,2020
"SGP","ITA",0.824163,2020
"SGP","ITA",0.696188,2021
"SGP","ITA",0.696188,2021
"ITA","SGP",12.190841,2022
"ITA","SGP",12.190841,2022
"ITA","SGP",16.351408,2023
"ITA","SGP",16.351408,2023
"ITA","SLE",0.005914,2018
"ITA","SLV",0.058051,2017
"ITA","SLV",0.058051,2017
"ITA","SLV",0.021646,2018
"ITA","SLV",0.029084,2019
"ITA","SLV",0.029084,2019
"ITA","SLV",0.105519,2020
"ITA","SLV",0.105519,2020
"ITA","SLV",0.071548,2021
"ITA","SLV",0.074826,2022
"ITA","SLV",0.074826,2022
"ITA","SLV",0.092096,2023
"ITA","SOM",0.006271,2023
"ITA","SRB",0.570761,2017
"ITA","SRB",0.570761,2017
"ITA","SRB",0.415498,2018
"ITA","SRB",0.415498,2018
"ITA","SRB",0.214434,2019
"ITA","SRB",0.214434,2019
"ITA","SRB",0.014205,2020
"ITA","SRB",0.014205,2020
"ITA","SRB",0.567925,2021
"ITA","SRB",0.567925,2021
"ITA","SRB",0.407894,2022
"ITA","SRB",0.407894,2022
"SRB","ITA",0.540877,2023
"SRB","ITA",0.540877,2023
"STP","ITA",0.006233,2019
"ITA","SVK",2.01894,2017
"ITA","SVK",2.01894,2017
"SVK","ITA",1.388962,2018
"SVK","ITA",1.388962,2018
"ITA","SVK",1.954815,2019
"ITA","SVK",1.954815,2019
"SVK","ITA",0.474896,2020
"SVK","ITA",0.474896,2020
"SVK","ITA",0.103081,2021
"SVK","ITA",0.103081,2021
"ITA","SVK",0.974694,2022
"ITA","SVK",0.974694,2022
"ITA","SVK",0.625375,2023
"ITA","SVK",0.625375,2023
"SVN","ITA",0.771047,2017
"SVN","ITA",0.771047,2017
"ITA","SVN",1.80813,2018
"ITA","SVN",1.80813,2018
"ITA","SVN",0.574802,2019
"ITA","SVN",0.574802,2019
"ITA","SVN",0.126739,2020
"ITA","SVN",0.126739,2020
"SVN","ITA",1.047355,2021
"SVN","ITA",1.047355,2021
"ITA","SVN",0.408153,2022
"ITA","SVN",0.408153,2022
"ITA","SVN",1.914538,2023
"ITA","SVN",1.914538,2023
"SWE","ITA",0.594202,2017
"SWE","ITA",0.594202,2017
"ITA","SWE",0.221822,2018
"ITA","SWE",0.221822,2018
"SWE","ITA",0.532539,2019
"SWE","ITA",0.532539,2019
"SWE","ITA",2.38417,2020
"SWE","ITA",2.38417,2020
"SWE","ITA",6.357209,2021
"SWE","ITA",6.357209,2021
"SWE","ITA",12.302262,2022
"SWE","ITA",12.302262,2022
"SWE","ITA",5.841532,2023
"SWE","ITA",5.841532,2023
"ITA","SWZ",0.000297,2018
"ITA","SWZ",0.000319,2019
"ITA","SYC",0.0088,2017
"ITA","SYC",0.001284,2018
"ITA","SYC",0.000576,2019
"ITA","SYC",0.000129,2021
"ITA","SYC",0.000473,2022
"ITA","SYC",0.002625,2023
"ITA","SYR",0.001701,2018
"ITA","SYR",0.001797,2020
"ITA","TGO",0.000058,2018
"ITA","TGO",0.002697,2023
"ITA","THA",8.305948,2017
"ITA","THA",8.305948,2017
"ITA","THA",3.452036,2018
"ITA","THA",3.452036,2018
"ITA","THA",7.787595,2019
"ITA","THA",7.787595,2019
"ITA","THA",28.425231,2020
"ITA","THA",28.425231,2020
"ITA","THA",16.135215,2021
"ITA","THA",16.135215,2021
"ITA","THA",8.168705,2022
"ITA","THA",8.168705,2022
"THA","ITA",0.587414000000001,2023
"THA","ITA",0.587414000000001,2023
"ITA","TJK",0.011511,2019
"ITA","TJK",0.004145,2023
"ITA","TKM",0.001703,2019
"ITA","TKM",0.062968,2021
"ITA","TKM",0.003222,2022
"ITA","TKM",0.002555,2023
"ITA","TLS",0.006779,2017
"ITA","TTO",0.002306,2017
"ITA","TTO",0.002306,2017
"ITA","TTO",0.007177,2018
"ITA","TTO",0.011027,2019
"ITA","TTO",0.006377,2020
"TUN","ITA",12.807601,2017
"TUN","ITA",12.807601,2017
"TUN","ITA",12.93886,2018
"TUN","ITA",12.93886,2018
"TUN","ITA",10.244735,2019
"TUN","ITA",10.244735,2019
"TUN","ITA",8.320854,2020
"TUN","ITA",8.320854,2020
"TUN","ITA",10.062938,2021
"TUN","ITA",10.062938,2021
"TUN","ITA",9.602291,2022
"TUN","ITA",9.602291,2022
"TUN","ITA",8.893725,2023
"TUN","ITA",8.893725,2023
"ITA","TUR",10.201718,2017
"ITA","TUR",10.201718,2017
"ITA","TUR",5.600705,2018
"ITA","TUR",5.600705,2018
"ITA","TUR",8.375484,2019
"ITA","TUR",8.375484,2019
"ITA","TUR",3.310991,2020
"ITA","TUR",3.310991,2020
"ITA","TUR",5.088666,2021
"ITA","TUR",5.088666,2021
"ITA","TUR",9.22016,2022
"ITA","TUR",9.22016,2022
"ITA","TUR",15.778681,2023
"ITA","TUR",15.778681,2023
"ITA","TZA",0.12631,2017
"ITA","TZA",0.033537,2018
"ITA","TZA",0.033537,2018
"ITA","TZA",0.157893,2019
"ITA","TZA",0.05598,2020
"ITA","TZA",0.115487,2021
"ITA","TZA",0.044139,2022
"ITA","TZA",0.069305,2023
"ITA","UGA",0.171055,2017
"ITA","UGA",0.004995,2019
"ITA","UGA",0.001989,2020
"ITA","UGA",0.006361,2021
"ITA","UGA",0.001817,2022
"ITA","UGA",0.027115,2023
"ITA","UKR",0.150994,2017
"ITA","UKR",0.062965,2018
"ITA","UKR",0.082768,2019
"ITA","UKR",0.090205,2020
"ITA","UKR",0.090205,2020
"ITA","UKR",0.138671,2021
"ITA","UKR",0.138671,2021
"ITA","UKR",0.150054,2022
"ITA","UKR",0.150054,2022
"ITA","UKR",0.080646,2023
"ITA","UKR",0.080646,2023
"ITA","URY",0.023842,2017
"ITA","URY",0.023842,2017
"ITA","URY",0.030944,2018
"ITA","URY",0.032783,2019
"ITA","URY",0.021271,2020
"ITA","URY",0.021271,2020
"ITA","URY",0.035528,2021
"ITA","URY",0.011919,2022
"ITA","URY",0.011919,2022
"ITA","URY",0.0582,2023
"ITA","URY",0.0582,2023
"USA","ITA",9.191256,2017
"USA","ITA",9.191256,2017
"ITA","USA",6.962957,2018
"ITA","USA",6.962957,2018
"ITA","USA",7.680574,2019
"ITA","USA",7.680574,2019
"USA","ITA",4.34377,2020
"USA","ITA",4.34377,2020
"USA","ITA",4.747833,2021
"USA","ITA",4.747833,2021
"USA","ITA",1.865294,2022
"USA","ITA",1.865294,2022
"USA","ITA",8.718827,2023
"USA","ITA",8.718827,2023
"ITA","UZB",0.002795,2017
"ITA","UZB",0.013155,2018
"ITA","UZB",0.019634,2019
"ITA","UZB",0.021054,2020
"ITA","UZB",0.003676,2021
"ITA","UZB",0.005905,2022
"ITA","UZB",0.07827,2023
"ITA","UZB",0.07827,2023
"VEN","ITA",0.000152,2017
"VEN","ITA",0.000152,2017
"ITA","VEN",0.004731,2018
"ITA","VEN",0.005677,2019
"ITA","VEN",0.009665,2020
"ITA","VEN",0.010917,2021
"ITA","VEN",0.005918,2022
"ITA","VEN",0.014635,2023
"ITA","VNM",0.027743,2017
"ITA","VNM",0.027743,2017
"VNM","ITA",0.220439,2018
"VNM","ITA",0.220439,2018
"VNM","ITA",0.466524,2019
"VNM","ITA",0.466524,2019
"VNM","ITA",0.316493,2020
"VNM","ITA",0.316493,2020
"VNM","ITA",0.877511,2021
"VNM","ITA",0.877511,2021
"ITA","VNM",1.330444,2022
"ITA","VNM",1.330444,2022
"VNM","ITA",0.322139,2023
"VNM","ITA",0.322139,2023
"ITA","YEM",0.014603,2017
"ITA","YEM",0.013185,2018
"ITA","YEM",0.001238,2019
"ITA","YEM",0.031924,2020
"ITA","YEM",0.16409,2021
"ITA","YEM",0.02871,2022
"ITA","YEM",0.038517,2023
"ITA","ZAF",0.248293,2017
"ITA","ZAF",0.248293,2017
"ZAF","ITA",0.050169,2018
"ZAF","ITA",0.050169,2018
"ITA","ZAF",0.16757,2019
"ITA","ZAF",0.16757,2019
"ITA","ZAF",0.054805,2020
"ITA","ZAF",0.054805,2020
"ITA","ZAF",0.225296,2021
"ITA","ZAF",0.225296,2021
"ITA","ZAF",0.205142,2022
"ITA","ZAF",0.205142,2022
"ITA","ZAF",0.210354,2023
"ITA","ZAF",0.210354,2023
"ITA","ZMB",0.000884,2019
"ITA","ZMB",0.007075,2020
"ITA","ZMB",0.001477,2021
"ITA","ZMB",0.001372,2023
"ITA","ZWE",0.015063,2017
"ITA","ZWE",0.017553,2018
"ITA","ZWE",0.007123,2019
"ITA","ZWE",0.016972,2020
"ITA","ZWE",0.061411,2021
"ITA","ZWE",0.001975,2022
"ITA","ZWE",0.021382,2023
"JPN","JAM",0.002703,2018
"JPN","JAM",0.006254,2020
"JPN","JAM",0.000135,2023
"JAM","KOR",0.039027,2018
"KOR","JAM",0.000049,2020
"KOR","JAM",0.000049,2020
"KOR","JAM",0.00006,2023
"MEX","JAM",0.016962,2018
"MEX","JAM",0.000549,2019
"MEX","JAM",0.000565,2020
"MEX","JAM",0.019969,2021
"MEX","JAM",0.010917,2022
"MYS","JAM",0.004226,2018
"MYS","JAM",0.025911,2019
"MYS","JAM",0.027092,2020
"MYS","JAM",0.021571,2021
"MYS","JAM",0.008461,2022
"JAM","NLD",0.00073,2017
"JAM","NLD",0.00073,2018
"JAM","NLD",0.00961,2019
"JAM","NLD",0.00961,2019
"NLD","JAM",0.001505,2020
"NLD","JAM",0.001505,2020
"NLD","JAM",0.00166,2021
"NLD","JAM",0.004003,2023
"NLD","JAM",0.004003,2023
"NOR","JAM",0.003335,2023
"PAN","JAM",0.025181,2017
"PAN","JAM",0.003136,2018
"PAN","JAM",0.000517,2019
"PAN","JAM",0.000423,2021
"JAM","PAN",0.142875,2023
"JAM","PAN",0.142875,2023
"POL","JAM",0.001137,2018
"POL","JAM",0.00051,2023
"JAM","SGP",0.000362,2018
"SGP","JAM",0.004971,2021
"JAM","SVN",0.000014,2018
"SWE","JAM",0.052317,2019
"SWE","JAM",0.001166,2021
"JAM","TCA",0.002004,2022
"JAM","THA",0.003129,2020
"JAM","THA",0.003129,2020
"THA","JAM",0.000281,2021
"THA","JAM",0.001691,2022
"THA","JAM",0.004501,2023
"TTO","JAM",0.001514,2022
"JAM","TUR",0.000903,2018
"JAM","TUR",0.000394,2020
"JAM","TUR",0.00027,2021
"JAM","TZA",0.000014,2022
"USA","JAM",0.436938,2017
"USA","JAM",0.436938,2017
"USA","JAM",0.254024,2018
"USA","JAM",0.254024,2018
"USA","JAM",0.30885,2019
"USA","JAM",0.30885,2019
"USA","JAM",0.287963,2020
"USA","JAM",0.287963,2020
"USA","JAM",0.317701,2021
"USA","JAM",0.317701,2021
"USA","JAM",0.372741,2022
"USA","JAM",0.469035,2023
"USA","JAM",0.469035,2023
"VGB","JAM",0.00023,2022
"VNM","JAM",0.000242,2023
"ZAF","JAM",0.00838,2017
"ZAF","JAM",0.010063,2018
"JPN","JOR",0.006411,2017
"JPN","JOR",0.006973,2018
"JPN","JOR",0.005711,2019
"JPN","JOR",0.001607,2020
"JPN","JOR",0.001607,2020
"JOR","JPN",1.412309,2022
"JOR","JPN",1.371032,2023
"JOR","KEN",0.002109,2023
"KOR","JOR",0.004439,2020
"KOR","JOR",0.052288,2022
"KOR","JOR",0.001631,2023
"JOR","KWT",0.010992,2017
"LBN","JOR",0.00993,2018
"LBN","JOR",0.00198,2022
"LVA","JOR",0.000084,2019
"LVA","JOR",0.000633,2020
"MEX","JOR",0.001668,2019
"MEX","JOR",0.002201,2020
"MEX","JOR",0.004597,2021
"MEX","JOR",0.004421,2023
"MLI","JOR",0.002517,2018
"MYS","JOR",0.021951,2017
"MYS","JOR",0.018697,2018
"MYS","JOR",0.10662,2019
"MYS","JOR",0.123127,2020
"MYS","JOR",0.079513,2021
"MYS","JOR",0.258222,2022
"MYS","JOR",0.060781,2023
"JOR","NLD",0.007217,2017
"JOR","NLD",0.007217,2017
"NLD","JOR",0.052167,2018
"NLD","JOR",0.052167,2018
"NLD","JOR",0.061057,2019
"NLD","JOR",0.061057,2019
"NLD","JOR",0.026838,2020
"NLD","JOR",0.026838,2020
"NLD","JOR",0.049525,2021
"NLD","JOR",0.049525,2021
"NLD","JOR",0.031306,2022
"NLD","JOR",0.031306,2022
"NLD","JOR",0.099417,2023
"NLD","JOR",0.099417,2023
"NOR","JOR",0.000231,2023
"NZL","JOR",0.006233,2020
"NZL","JOR",0.006413,2021
"JOR","OMN",0.000008,2023
"PAK","JOR",0.073857,2019
"PAK","JOR",0.005503,2021
"PAK","JOR",0.050347,2022
"PAK","JOR",0.034141,2023
"PHL","JOR",0.033608,2019
"JOR","PHL",0.000156,2020
"PHL","JOR",0.007146,2023
"POL","JOR",0.000411,2017
"POL","JOR",0.000011,2018
"POL","JOR",0.000371,2019
"POL","JOR",0.00176,2021
"POL","JOR",0.000382,2022
"POL","JOR",0.013149,2023
"PRT","JOR",0.001126,2022
"JOR","SAU",0.003701,2017
"JOR","SAU",0.014581,2021
"SAU","JOR",0.01064,2022
"SAU","JOR",0.01064,2022
"JOR","SGP",0.063807,2019
"JOR","SGP",0.00126,2020
"SGP","JOR",0.006274,2021
"SGP","JOR",0.00743,2023
"SRB","JOR",0.003939,2021
"SVK","JOR",0.000721,2019
"SVN","JOR",0.002021,2018
"SVN","JOR",0.000004,2020
"SWE","JOR",0.000928,2017
"JOR","SWE",0.000117,2021
"SWE","JOR",0.000594,2022
"SWE","JOR",0.000594,2022
"SWE","JOR",0.002262,2023
"SWE","JOR",0.002262,2023
"THA","JOR",0.000232,2018
"THA","JOR",0.000232,2018
"THA","JOR",0.000662,2019
"THA","JOR",0.003466,2022
"THA","JOR",0.003466,2022
"THA","JOR",0.002204,2023
"TUR","JOR",0.023375,2017
"TUR","JOR",0.052685,2018
"TUR","JOR",0.014264,2019
"TUR","JOR",0.025032,2020
"TUR","JOR",0.011531,2021
"TUR","JOR",0.027878,2022
"TUR","JOR",0.02749,2023
"USA","JOR",0.010755,2017
"USA","JOR",0.143594,2018
"USA","JOR",0.272969,2019
"USA","JOR",0.44192,2020
"USA","JOR",0.44192,2020
"USA","JOR",0.077556,2021
"JOR","USA",0.101471,2022
"JOR","USA",0.101471,2022
"USA","JOR",0.135804,2023
"USA","JOR",0.135804,2023
"VNM","JOR",0.000979,2017
"VNM","JOR",0.010115,2018
"VNM","JOR",0.000197,2019
"VNM","JOR",0.012914,2020
"VNM","JOR",0.014306,2021
"VNM","JOR",0.120395,2022
"VNM","JOR",0.41235,2023
"ZAF","JOR",0.001268,2020
"ZAF","JOR",0.008941,2021
"JPN","KAZ",0.009882,2017
"JPN","KAZ",0.005129,2018
"JPN","KAZ",0.00144,2019
"JPN","KAZ",0.019753,2023
"JPN","KAZ",0.019753,2023
"JPN","KEN",0.071443,2019
"JPN","KEN",0.001337,2020
"JPN","KEN",0.001337,2020
"JPN","KEN",0.005048,2021
"KEN","JPN",0.500805,2022
"KEN","JPN",0.500805,2022
"KEN","JPN",1.490523,2023
"KEN","JPN",1.490523,2023
"KGZ","JPN",0.556498,2022
"KGZ","JPN",0.556498,2022
"KGZ","JPN",1.125853,2023
"KGZ","JPN",1.125853,2023
"JPN","KHM",0.041931,2017
"JPN","KHM",0.000301,2018
"JPN","KHM",0.004562,2019
"JPN","KHM",0.002969,2020
"JPN","KHM",0.026001,2021
"JPN","KHM",0.053012,2022
"JPN","KHM",0.030915,2023
"JPN","KOR",1541.267757,2017
"JPN","KOR",1541.267757,2017
"JPN","KOR",1315.311152,2018
"JPN","KOR",1315.311152,2018
"JPN","KOR",1333.888929,2019
"JPN","KOR",1333.888929,2019
"JPN","KOR",1587.748694,2020
"JPN","KOR",1587.748694,2020
"JPN","KOR",1886.295237,2021
"JPN","KOR",1886.295237,2021
"JPN","KOR",3475.876422,2022
"JPN","KOR",3475.876422,2022
"KOR","JPN",419.161532,2023
"KOR","JPN",419.161532,2023
"JPN","KWT",0.019805,2017
"JPN","KWT",0.105923,2018
"JPN","KWT",0.031289,2019
"JPN","KWT",0.003563,2020
"JPN","KWT",0.000788,2021
"JPN","KWT",0.003672,2022
"JPN","KWT",0.006664,2023
"JPN","LAO",0.001748,2020
"JPN","LAO",0.219046,2023
"JPN","LBN",0.000621,2017
"JPN","LBN",0.001307,2018
"JPN","LBN",0.0017,2019
"JPN","LBN",0.002377,2020
"JPN","LBN",0.000269,2022
"JPN","LBN",0.006728,2023
"JPN","LBR",0.00212,2018
"LBR","JPN",0.002229,2019
"JPN","LBR",0.029385,2022
"JPN","LKA",0.294455,2017
"JPN","LKA",0.180496,2019
"JPN","LKA",0.154337,2020
"JPN","LKA",0.107852,2021
"LKA","JPN",1.509095,2022
"LKA","JPN",1.509095,2022
"LKA","JPN",0.472903,2023
"LKA","JPN",0.472903,2023
"JPN","LSO",0.000126,2020
"JPN","LSO",0.000112,2022
"JPN","LTU",0.018601,2017
"JPN","LTU",0.003043,2018
"JPN","LTU",0.008079,2019
"JPN","LTU",0.022563,2020
"JPN","LTU",0.08233,2021
"LTU","JPN",4.715058,2022
"LTU","JPN",4.715058,2022
"LTU","JPN",5.130291,2023
"LTU","JPN",5.130291,2023
"JPN","LUX",1.315439,2017
"JPN","LUX",0.553277,2018
"JPN","LUX",0.553277,2018
"JPN","LUX",0.550686,2019
"JPN","LUX",0.550686,2019
"JPN","LUX",0.276845,2020
"JPN","LUX",0.276845,2020
"JPN","LUX",0.467647,2021
"JPN","LUX",0.467647,2021
"JPN","LUX",0.573349,2022
"JPN","LUX",0.573349,2022
"JPN","LUX",0.131297,2023
"JPN","LUX",0.131297,2023
"JPN","LVA",0.009559,2017
"JPN","LVA",0.009559,2017
"JPN","LVA",0.048456,2018
"JPN","LVA",0.048456,2018
"LVA","JPN",0.001946,2019
"LVA","JPN",0.001946,2019
"LVA","JPN",0.007027,2020
"LVA","JPN",0.007027,2020
"LVA","JPN",0.006719,2021
"LVA","JPN",0.006719,2021
"LVA","JPN",0.020543,2022
"LVA","JPN",0.020543,2022
"LVA","JPN",0.004877,2023
"LVA","JPN",0.004877,2023
"JPN","MAC",0.014504,2017
"JPN","MAC",0.022967,2018
"JPN","MAC",0.001954,2019
"JPN","MAC",0.000596,2020
"JPN","MAC",0.003397,2021
"JPN","MAC",0.021283,2022
"MAC","JPN",0.294484,2023
"MAC","JPN",0.294484,2023
"MAR","JPN",0.286268,2017
"MAR","JPN",0.286268,2017
"JPN","MAR",0.058329,2018
"JPN","MAR",0.058329,2018
"JPN","MAR",0.014832,2019
"JPN","MAR",0.014832,2019
"MAR","JPN",0.173366,2020
"MAR","JPN",0.173366,2020
"MAR","JPN",0.062336,2021
"MAR","JPN",0.062336,2021
"JPN","MAR",0.934436,2022
"JPN","MAR",0.934436,2022
"JPN","MAR",0.125509,2023
"JPN","MDA",0.008528,2020
"JPN","MDA",0.000004,2021
"JPN","MDA",0.006625,2022
"JPN","MDA",0.065856,2023
"JPN","MDG",0.000618,2017
"JPN","MDG",0.000055,2020
"JPN","MDG",0.000159,2021
"MDG","JPN",0.329842,2023
"MDG","JPN",0.329842,2023
"JPN","MDV",0.000576,2020
"JPN","MDV",0.003699,2021
"JPN","MDV",0.000214,2022
"JPN","MEX",1.299468,2017
"JPN","MEX",1.299468,2017
"JPN","MEX",2.060764,2018
"JPN","MEX",2.060764,2018
"JPN","MEX",15.479481,2019
"JPN","MEX",15.479481,2019
"JPN","MEX",17.576872,2020
"JPN","MEX",17.576872,2020
"JPN","MEX",88.454391,2021
"JPN","MEX",88.454391,2021
"JPN","MEX",114.744302,2022
"JPN","MEX",114.744302,2022
"JPN","MEX",110.58237,2023
"JPN","MEX",110.58237,2023
"JPN","MKD",0.124466,2017
"JPN","MKD",2.21736,2018
"JPN","MKD",3.916983,2019
"JPN","MKD",5.371027,2020
"JPN","MKD",4.547961,2021
"JPN","MKD",4.875332,2022
"JPN","MKD",4.738853,2023
"JPN","MLI",0.001248,2018
"JPN","MLT",0.437539,2017
"JPN","MLT",0.437539,2017
"MLT","JPN",1.444701,2018
"MLT","JPN",1.444701,2018
"MLT","JPN",1.853074,2019
"MLT","JPN",1.853074,2019
"MLT","JPN",1.927129,2020
"MLT","JPN",1.927129,2020
"MLT","JPN",4.907171,2021
"MLT","JPN",4.907171,2021
"MLT","JPN",3.682245,2022
"MLT","JPN",3.682245,2022
"MLT","JPN",18.907036,2023
"MLT","JPN",18.907036,2023
"JPN","MMR",0.000887,2017
"MMR","JPN",0.006153,2018
"MMR","JPN",0.006153,2018
"JPN","MMR",0.044893,2019
"JPN","MMR",0.012127,2020
"JPN","MMR",0.012127,2020
"JPN","MMR",0.00225,2021
"JPN","MMR",0.033299,2022
"JPN","MMR",0.022312,2023
"JPN","MNE",0.001612,2017
"JPN","MNE",0.003407,2018
"JPN","MNE",0.004769,2019
"JPN","MNE",0.001465,2020
"JPN","MNE",0.001586,2021
"JPN","MNE",0.016492,2022
"JPN","MNE",0.005927,2023
"JPN","MOZ",0.000001,2019
"JPN","MOZ",0.000159,2020
"JPN","MUS",0.001692,2017
"MUS","JPN",0.003014,2018
"MUS","JPN",0.001853,2019
"MWI","JPN",0.002977,2017
"JPN","MWI",0.001932,2021
"JPN","MWI",0.000853,2022
"MYS","JPN",87.418153,2017
"MYS","JPN",87.418153,2017
"MYS","JPN",190.913033,2018
"MYS","JPN",190.913033,2018
"MYS","JPN",212.404386,2019
"MYS","JPN",212.404386,2019
"MYS","JPN",279.613066,2020
"MYS","JPN",279.613066,2020
"MYS","JPN",239.422325,2021
"MYS","JPN",239.422325,2021
"MYS","JPN",295.211235,2022
"MYS","JPN",295.211235,2022
"MYS","JPN",324.386799,2023
"MYS","JPN",324.386799,2023
"JPN","NAM",0.001781,2018
"JPN","NAM",0.000798,2019
"JPN","NAM",0.001425,2020
"JPN","NAM",0.002963,2021
"JPN","NAM",0.001452,2022
"JPN","NAM",0.003533,2023
"JPN","NAM",0.003533,2023
"NCL","JPN",0.002342,2020
"JPN","NER",0.000272,2020
"NER","JPN",0.001985,2022
"JPN","NER",0.000369,2023
"JPN","NGA",0.006806,2021
"JPN","NGA",0.025645,2022
"JPN","NGA",0.02085,2023
"JPN","NIC",0.007805,2017
"JPN","NIC",0.018873,2018
"JPN","NIC",0.012869,2019
"JPN","NIC",0.010174,2020
"JPN","NIC",0.006808,2021
"JPN","NIC",0.700132,2022
"NIC","JPN",0.027224,2023
"NIC","JPN",0.027224,2023
"JPN","NLD",4.851581,2017
"JPN","NLD",4.851581,2017
"JPN","NLD",2.285979,2018
"JPN","NLD",2.285979,2018
"JPN","NLD",7.820552,2019
"JPN","NLD",7.820552,2019
"JPN","NLD",6.2094,2020
"JPN","NLD",6.2094,2020
"JPN","NLD",11.196534,2021
"JPN","NLD",11.196534,2021
"NLD","JPN",92.681297,2022
